"Texas"
"Offense Type"
"by Agency, 2023"
"Crimes Against Persons"
""
""
""
""
"Sexual                                                                                    Destruction/"
"Crimes      Crimes    Crimes                                                                       Murder and Negligent                 Human                                                                  Assault Criminal                                                   Burglary/ Counter-       Damage/"
"Total       Against    Against    Against   Assault Aggravated      Simple                       Homicide     Nonnegligent   Man-     Justifiable Trafficking Commercial Involuntary Kidnapping/     Sex                   With an  Sexual                  Statutory                        Breaking & feiting/      Vandalism"
"Agency Type                Agency Name   Population"
"1"
"Offenses     Persons    Property   Society   Offenses   Assault      Assault      Intimidation    Offenses     Manslaughter slaughter Homicide      Offenses    Sex Acts    Servitude   Abduction   Offenses Rape Sodomy    Object Contact 2    Incest         Rape          Arson Bribery     Entering   Forgery     of Property"
"0           0           0           0          0         0      0    0        0         0         3         0         0       0        0          0      2           0         1        3      0         0       0             3             2          1        0        0              0        0        0         0         0       0             0          0          2"
"2           0          19           7          4         8      0    0        0         0      182          0         0      45        9          0      6          10       112      33       1         1       0           166          137          29        0        0              0        0        0         3         2       1             1          0         20"
"0           0           0           0          0         0      0    0        0         0         1         0         0       0        0          0      1           0         0        0      0         0       0             2             2          0        0        0              0        0        0         0         0       0             0          0          0"
"0           0          37          17          8         9      0    0        3         0      150          1         0      39        1          0     23           0        86      16       0         0       1            66           62           4        0        0              0        0        0         4         0       0             0          0          6"
"0           0           0           0          0         0      0    0        0         0         0         0         0       0        0          0      0           0         0        1      0         0       0             1             1          0        0        0              0        0        0         1         0       0             0          0          0"
"0           1          11           0          5         0      0    0        5         1       57          1         0       9        2          0     14           3        28        7      1         0       0            30           30           0        0        0              0        0        0         2         0       0             0          0          0"
"0           0           1           0          1         0      0    0        0         0         8         0         0       0        1          0      1           1         5        0      0         0       0            27           27           0        0        0              0        0        0         0         0       0             0          0          9"
"0           0           4           0          2         1      0    0        1         0       29          0         0      13        3          0      2           1        10        4      0         1       2            35           35           0        0        0              0        0        0         0         0       0             0          0          0"
"0           0           0           0          0         0      0    0        0         0       39          0         0       0        3          0      9           0        27        8      0         0       0             2             1          1        1        0              1        0        0         0         0       0             0          0          1"
"0           0          11           1          8         2      0    0        0         0       43          0         0      13       12          0      6           1        11      11       1         0       3            47           21          26        0        0              0        0        0         0         0       0             0          0          4"
"0           0           1           0          0         1      0    0        0         0         3         0         0       1        0          0      0           0         2        0      0         1       0             1             0          1        0        0              0        0        0         0         0       0             0          0          0"
"0           5          58          32         23         0      0    1        0         2      284          1         0      64        4          0      9           0       206      20       7         0       0           369          317          52        0        0              0        0        0         0         1       1             0          0         45"
"0           0           7           0          0         0      0    0        7         0       22          0         0       0        0          0      2           0        20        8      1         0       0            25           13          12        0        0              0        0        0         1         0       0             0          0         12"
"0           0           4           2          1         1      0    0        0         0       45          0         0       0        0          0      3           0        42        7      0         0       0           166           85          81        0        0              0        0        0         0         0       0             0          0         15"
"0           0          14           4          4         6      0    0        0         0       34          0         0       1        3          0      7           6        17      22       3         5       1             8             8          0        0        0              0        0        0         1         0       0             0          0          2"
"0           0           4           0          2         2      0    0        0         0       90          0         0      12       14          0     14           4        46      18       1         0       0            64           64           0        0        0              0        0        0         1         0       0             0          0          5"
"26           6         585         242        113         6      0   25     192          7    3,064         51        14     918     240          18    541        143     1,139      407    111        161     12            606          492         114        0        0              0        0        0        25       33      30              3          0        109"
"1           0          60          31         24         5      0    0        0         0      441          0         0      10        3          0     98           2       328      33     10          0       0           163          136          27        0        0              0        0        0         3         0       0             0          0         16"
"0           0           1           1          0         0      0    0        0         0         3         0         0       1        0          0      0           0         2        3      0         0       2             4             4          0        0        0              0        0        0         0         0       0             0          0          0"
"1           2          57          25         13         6      0    1       12         0      251          5         1      91       19          0     79          20        36      45       4         8       0            83           63          20        0        0              0        0        0         2         0       0             0          0         19"
"0           0           3           2          0         0      0    1        0         0       32          0         0       9        1          0      1           0        21        4      1         0       0             1             1          0        0        0              0        0        0         1         1       1             0          0          1"
"0           0           4           1          2         0      0    0        1         0       11          0         0       1        1          0      1           0         8        1      0         1       0            17           16           1        0        0              0        0        0         2         0       0             0          0          6"
"0           0          14           2          3         9      0    0        0         0       98          0         0       0        1          0     17           1        79      13       1         0       0           342           84         258        0        0              0        0        0         0         0       0             0          0         21"
"0           0          20           9         11         0      0    0        0         0       46          0         0       2        1          0     13           0        30      13       0         0       1            47           37          10        0        0              0        0        0         1         0       0             0          0          5"
"10           0         192          39         47         2      0    0     104          0      548          0         0     231       38          1    126          27       125      69       7         1       5           338          277          61        0        0              0        0        0        19         0       0             0          0         40"
"                                                                      Crimes Against Property                                                                                                                                                                                             Crimes Against Society"
""
"Credit                                                                                              Theft             Theft of"
"False      Card/                                                                                              From                Motor"
"Pretenses/ Automated                                                                                           Coin Op- Theft      Vehicle                                                                                                          Operating/                       Por-"
"Swindle/    Teller                                   Hacking/ Larceny/                               Theft     erated    From     Parts or    All     Motor            Stolen              Drug/          Drug/      Drug                          Promoting/ Gambling            nography/ Pros-             Assisting or             Weapon"
"Embezzle- Extortion/     Fraud Confidence Machine         Imper- Welfare Wire Identity Computer   Theft     Pocket-   Purse-    Shop-   From     Machine Motor        Acces-    Other    Vehicle         Property Animal     Narcotic       Narcotic Equipment Gambling Betting/       Assisting Equipment  Sports    Obscene titution   Pros-   Promoting Purchasing       Law"
"ment    Blackmail     Offenses    Game       Fraud     sonation Fraud Fraud  Theft    Invasion Offenses   picking snatching lifting Building or Device Vehicle      sories   Larceny    Theft Robbery Offenses Cruelty     Offenses      Violations Violations Offenses Wagering    Gambling Violations Tampering Material Offenses titution Prostitution Prostitution Violations"
"0           0           7           6          1         0      0    0        0         0       35          0         0       1        5          0      5           0        24        8      0         1       0           148          102          46        0        0              0        0        0         1         0       0             0          0          9"
"0           0          11           8          0         2      0    0        1         0       19          0         1       4        1          0      0           1        12        2      0         0       0            54           34          20        0        0              0        0        0         1         1       0             1          0          1"
"0           0           4           1          1         0      0    1        1         0         6         0         0       0        1          0      1           0         4        2      0         1       1             7             6          1        0        0              0        0        0         1         0       0             0          0          2"
"0           0           9           5          1         1      0    1        1         0       23          6         0       3        2          1      3           0         8        5      0         0       1            21           20           1        0        0              0        0        0         1         0       0             0          0          3"
"0           0           0           0          0         0      0    0        0         0       11          0         0       1        0          0      3           0         7        3      0         3       0             9             8          1        0        0              0        0        0         0         0       0             0          0          5"
"0           0           4           0          1         0      0    0        3         0       23          1         1       4        2          0      2           1        12        8      0         0       0             3             2          1        0        0              0        0        0         0         1       1             0          0          1"
"0           0           9           4          2         0      0    1        2         0       94          0         2      45        2          0      9           2        34        9      0         0       0            20           18           2        0        0              0        0        0         0         0       0             0          0          4"
"0           0          35           5         22         8      0    0        0         0       92          0         0      22        8          1     34           1        26      10       0         1       3            63           20          43        0        0              0        0        0         2         0       0             0          0         10"
"4           1         314          31         77      131       0    1       74         0    1,570          7         5     341       24          5    448        191        549     257      35         2       2         1,454          636         818        0        0              0        0        0        30         5       1             1          3        246"
"0           0          24           3         13         8      0    0        0         0      153          2         3      34        7          1     32           1        73        9      2         1       0             8             8          0        0        0              0        0        0         1         0       0             0          0          4"
"0           1           5           3          1         1      0    0        0         0       97          0         0       0        1          0     14           5        77      35       4         1       0           133           52          81        0        0              0        0        0         0         0       0             0          0         30"
"0           0          10           4          4         2      0    0        0         0       50          0         0      26        0          0      4           1        19        4      0         0       1            22           22           0        0        0              0        0        0         0         0       0             0          0          2"
"13           0         111          20         59         0      0    0       31         1      693          5         1     225       35          0    141          56       230     124      16         0       0           323          120         203        0        0              0        0        0         2         0       0             0          0        116"
"2           1         147          19         53         1      0    0       69         5      977          1         3     328       13          0    236          26       370     107       9         1       3           826          796          30        0        0              0        0        0         2         0       0             0          0         45"
"0           1          81          49          7        11      0    2       10         2      208          0         0       1        2          0     11           2       192        6      0         0       0           173           73         100        0        0              0        0        0        12         0       0             0          0         16"
"0           0          19           8          5         2      0    3        1         0       97          0         1      32        1          0      9           0        54        7      1         1       0           105           72          33        0        0              0        0        0         0         1       0             1          0         12"
"0           0           1           0          1         0      0    0        0         0       15          0         0       1        0          0      3           0        11        6      0         0       0             8             8          0        0        0              0        0        0         0         0       0             0          0          0"
"0           0           2           1          0         0      0    0        1         0       10          0         0       1        0          0      0           0         9        0      0         3       0             1             1          0        0        0              0        0        0         0         0       0             0          0          0"
"0           0           5           0          3         1      0    0        1         0       12          0         1       7        0          0      0           1         3        3      0         3       1            57           57           0        0        0              0        0        0         0         0       0             0          0          5"
"0           0           7           3          1         1      0    1        1         0         9         0         0       0        0          0      0           1         8      10       0         0       0            18             5         13        0        0              0        0        0         0         0       0             0          0          4"
"0           0         110           0          3      107       0    0        0         0      278          2         1      30       38          0     80          18       109      28       1         1       5           103           76          27        0        0              0        0        0         9         0       0             0          0          7"
"0           0           4           1          2         0      0    0        1         0       21          0         0       1        2          0      4           3        11        7      0         4       2            19           19           0        0        0              0        0        0         0         0       0             0          0          3"
"6           0          78          11         34         1      0    0       31         1      331          3         1     165       20          0     41          18        83      41       2         0       1           444          290         154        0        0              0        0        0         1         0       0             0          0         32"
"0           0           3           1          2         0      0    0        0         0         5         0         0       1        0          0      0           0         4        1      0         2       0            47           47           0        4        1              1        2        0         0         0       0             0          0          3"
"0           0          44           1         24        19      0    0        0         0      130          0         0       0        0          0      1           0       129      18       6         2       0            63           63           0        0        0              0        0        0         1         0       0             0          0         15"
"0           0           4           2          1         0      0    0        1         0       21          0         0       4        2          0      2           2        11        7      0         3       0            28           26           2        0        0              0        0        0         0         0       0             0          0          6"
"0           0           4           2          0         0      0    0        2         0       49          1         1      21        1          0      5           1        19      13       0         1       0            32           16          16        0        0              0        0        0         0         0       0             0          0         11"
"0           0           2           0          0         0      0    0        2         0         4         1         0       1        0          0      1           1         0        4      0         1       0            56           50           6        0        0              0        0        0         0         0       0             0          0          2"
"8         25          405         240        118        30      0    8        9         0    1,412          4         0     285     141           1    355          91       535     135      22        11       0         1,102          721         381        0        0              0        0        0        24         2       1             1          0        128"
"3           4         115          25         29         0      0   11       50         0      116          0         0      34       26          0     33           4        19        6      0         4       2           327          239          88        0        0              0        0        0         5         0       0             0          0         22"
"0           0           0           0          0         0      0    0        0         0         0         0         0       0        0          0      0           0         0        0      0         0       0            11           11           0        0        0              0        0        0         0         0       0             0          0          0"
"0           0           2           0          0         0      0    0        2         0       42          1         0       9        6          0      2           7        17      11       0         2       0            16             9          7        0        0              0        0        0         0         0       0             0          0          4"
"0           0           0           0          0         0      0    0        0         0       34          0         0       0        0          1      7           0        26      11       0         0       0            10           10           0        0        0              0        0        0         0         0       0             0          0          6"
"0           0          16           7          3         2      0    1        2         1       53          0         0       0        0          1     10           1        41        5      1         0       0            24           17           7        0        0              0        0        0         0         0       0             0          0          5"
"0           0           6           3          2         0      0    0        1         0       30          1         0       4        1          0      4           1        19        5      0         0       0            85           36          49        0        0              0        0        0         0         0       0             0          0          6"
"0           0          19           0         10         9      0    0        0         0      152          1         2      45       10          1     28           3        62        8      1         0       0            41           31          10        0        0              0        0        0         0         0       0             0          0          7"
"4           5         370         116        108        17      0   35       88         6    1,326          5         6     610       85          2    295          42       281     182      41        26       4         1,137          878         259        0        0              0        0        0        12         3       3             0          0         98"
"1           0         102          55         28         6      0    2       11         0      404         34         3     125       22          3     98          29        90     108      13         1       0           310           76         234        0        0              0        0        0         4         0       0             0          0         42"
"11           5         145          41         25        48      0    4       27         0      365          0         0      36       68          0     94          61       106      25       6         0       0            99           53          46        0        0              0        0        0         0         0       0             0          0          9"
"0           0         259          79         79         5      0    0       92         4      534          1         1       0        4          1     98           0       429      56      10         0     17            591          355         236        0        0              0        0        0         7         1       0             1          0         49"
"0           0          54           9         16         0      0    0       29         0      130          0         0       0        3          0     37           4        86      15       4         0       0            80           45          35        0        0              0        0        0         3         1       1             0          0         10"
"100            0       1,689         195        662        15      0    0     809          8    7,446          9        12   1,605     150          15  2,425        442     2,788    1,030     370         0     37          3,427        2,454         973       30        6             13      11         0        91       92      42             34         16        531"
"0           0           3           1          2         0      0    0        0         0       10          0         0       1        1          0      3           1         4        3      0         0       0            12           12           0        0        0              0        0        0         0         0       0             0          0          6"
"1           0         108          58         50         0      0    0        0         0      446          0         0       0        0          1     75           0       370      77      12         0       0           194          188           6        0        0              0        0        0         5         1       0             1          0         44"
"0           0          25           0          9        15      0    0        1         0       81          0         0       2        3          0     22           7        47      22       8         2       0            62           34          28        0        0              0        0        0         1         1       1             0          0         17"
"0           0           1           0          0         1      0    0        0         0         1         0         0       0        0          0      0           0         1        1      1         1       0            26           26           0        0        0              0        0        0         0         0       0             0          0          6"
"7           0          16           9          5         0      0    2        0         0       85          0         0      17       12          0     28           3        25        8      4         0       5           134           83          51        0        0              0        0        0         0         0       0             0          0         14"
"0           1          85          56         14         5      0    0       10         0      359         15         0     128       22          1     71           5       117      36       4         1       1           245          135         110        0        0              0        0        0         7         0       0             0          0         32"
"0           0           2           0          0         0      0    1        1         0       13          0         1       3        1          0      0           0         8        7      1         0       0             2             2          0        0        0              0        0        0         0         0       0             0          0          1"
"1           0          20           5          8         7      0    0        0         0      101         22         2      11        3          1      7           3        52        7      0         2       0            83           75           8        2        0              1        1        0         0         1       0             1          0         12"
"0           0           0           0          0         0      0    0        0         0         1         0         0       0        0          0      0           0         1        0      0         0       0             1             1          0        0        0              0        0        0         0         0       0             0          0          0"
"0           0           3           0          3         0      0    0        0         0       52          0         0      19        0          0     12           1        20        2      1         0       0            20           10          10        0        0              0        0        0         1         0       0             0          0          3"
"0           0          11           3          8         0      0    0        0         0       39          0         0       0        0          1     16           0        22        8      1         0       0            40           32           8        0        0              0        0        0         1         0       0             0          0          6"
"293          44        2,522       1,878        286        20      1    0     332          5   28,642         91        39   2,727     826          20 13,494      3,847     7,598 18,608     2,081       857     93         10,196        8,828       1,368       79       76              2        1        0        62      567     442             66         59     2,271"
"0           0           9           6          0         0      0    0        3         0       19          7         0       0        2          0      8           0         2        4      0         0       0            20           20           0        0        0              0        0        0         0         0       0             0          0          2"
"0           0           0           0          0         0      0    0        0         0         1         0         0       1        0          0      0           0         0        0      0         0       0             9             9          0        0        0              0        0        0         0         0       0             0          0          1"
"0           0          15           5          9         1      0    0        0         0       95          0         0       2        8          0     38           2        45      17       3         0       0            77           76           1        0        0              0        0        0         0         0       0             0          0         20"
"0           0          25           1         10        14      0    0        0         0      238          2         3     133       11          0     31           6        52        8      2         2       1           289          188         101        0        0              0        0        0         1         1       1             0          0         31"
"3           3          84          25         28         1      1    1       27         1      417          0         0     166       16          0     84          34       117      51       4        12       0           349          158         191        0        0              0        0        0         9         0       0             0          0         79"
"0           0           1           1          0         0      0    0        0         0       12          0         1       2        2          0      0           0         7        3      0         1       1             0             0          0        0        0              0        0        0         0         0       0             0          0          0"
"0           0         123          12         74         3      0    1       33         0      394          0         0      23       20          1    108           8       234      26       2         3       3            56           56           0        0        0              0        0        0         0         0       0             0          0         24"
"2           0          41          26          7         0      0    0        8         0      148          1         0      17        3          0     22           3       102      35       4         3       0           368          256         112        0        0              0        0        0         1         2       2             0          0         34"
"3           0         789         325        298        41      1    4     114          6    2,778          7         0     799     429           5    580        185        773     337      53        19       7           704          526         178        1        0              1        0        0        77         1       1             0          0        167"
"0           0           2           0          1         1      0    0        0         0       16          0         0       1        0          0      2           0        13        3      1         0       0             6             4          2        0        0              0        0        0         0         0       0             0          0          1"
"4           0         105          16         38         2      0    0       49         0      826          0         1     142        7          0    282          23       371     221      32         0       1           144           99          45        3        1              1        1        0         2         0       0             0          0         95"
"0           0           1           0          0         1      0    0        0         0       71          0         0      37       16          0      7           1        10      12       0         0       0            22           11          11        0        0              0        0        0         0         0       0             0          0          1"
"0           0          12           8          3         0      0    0        1         0       27          5         1       1        3          1      4           1        11      10       1         0       2            30           23           7        0        0              0        0        0         1         0       0             0          0          7"
"2           0          86          43         15         0      0    9       19         0      140          0         0      25       14          2     30          12        57      39       7         3       4            56           38          18        0        0              0        0        0         6         1       1             0          0         22"
"0           0           2           0          0         2      0    0        0         0       13          0         0       0        2          0      1           0        10      10       0         1       0             3             3          0        0        0              0        0        0         0         0       0             0          0          2"
"0           0           0           0          0         0      0    0        0         0         4         0         0       0        0          0      0           0         4        1      2         0       1            32           32           0        0        0              0        0        0         0         0       0             0          0          1"
"0           1         108          71         37         0      0    0        0         0      458          1         1     111        0          1     82          12       250      71      14         0       0            90           86           4        0        0              0        0        0         3         0       0             0          0         15"
"0           0           5           3          1         0      0    0        1         0         6         0         0       0        0          0      1           1         4        0      0         0       0             4             2          2        0        0              0        0        0         0         0       0             0          0          2"
"0           0           0           0          0         0      0    0        0         0         0         0         0       0        0          0      0           0         0        0      0         0       0             0             0          0        0        0              0        0        0         0         0       0             0          0          0"
"0           0           3           1          1         1      0    0        0         0         1         0         0       0        1          0      0           0         0        0      0         0       0             5             4          1        0        0              0        0        0         0         0       0             0          0          1"
"0           0          44           8         20        16      0    0        0         0      242          1         2     110       14          0     24           5        86      16       0         1       2            93           82          11        0        0              0        0        0         0         0       0             0          0         11"
"12           0         103          27         41         1      0    0       32         2      555          2         8     104       45          1    227          56       112     248      28         0       2           130          108          22        0        0              0        0        0         2         0       0             0          0         52"
"0           0         108          54         29         1      1    0       23         0      463          0         0      47       27          1    108          31       249      70       8         0       5           139          116          23        0        0              0        0        0         0         0       0             0          0         37"
"0           0          18          15          3         0      0    0        0         0       35         10         0       1        2          1      8           0        13        0      0         0       1            37           37           0        0        0              0        0        0         0         0       0             0          0          0"
"0           0          15           4          5         0      0    0        6         0       52          0         1       7        5          0      3           3        33        4      0         0       0            79           48          31        0        0              0        0        0         8         0       0             0          0          7"
"                                                                      Crimes Against Property                                                                                                                                                                                             Crimes Against Society"
""
"Credit                                                                                              Theft             Theft of"
"False      Card/                                                                                              From                Motor"
"Pretenses/ Automated                                                                                           Coin Op- Theft      Vehicle                                                                                                          Operating/                       Por-"
"Swindle/    Teller                                   Hacking/ Larceny/                               Theft     erated    From     Parts or    All     Motor            Stolen              Drug/          Drug/      Drug                          Promoting/ Gambling            nography/ Pros-             Assisting or             Weapon"
"Embezzle- Extortion/     Fraud Confidence Machine         Imper- Welfare Wire Identity Computer   Theft     Pocket-   Purse-    Shop-   From     Machine Motor        Acces-    Other    Vehicle         Property Animal     Narcotic       Narcotic Equipment Gambling Betting/       Assisting Equipment  Sports    Obscene titution   Pros-   Promoting Purchasing       Law"
"ment    Blackmail     Offenses    Game       Fraud     sonation Fraud Fraud  Theft    Invasion Offenses   picking snatching lifting Building or Device Vehicle      sories   Larceny    Theft Robbery Offenses Cruelty     Offenses      Violations Violations Offenses Wagering    Gambling Violations Tampering Material Offenses titution Prostitution Prostitution Violations"
"0           0           0           0          0         0      0    0        0         0         1         0         0       0        1          0      0           0         0        0      0         0       0             4             4          0        0        0              0        0        0         0         0       0             0          0          0"
"0           0           2           0          2         0      0    0        0         0         8         0         0       1        0          0      5           0         2        1      0         0       0             5             5          0        0        0              0        0        0         1         0       0             0          0          0"
"0           0           0           0          0         0      0    0        0         0         0         0         0       0        0          0      0           0         0        0      0         0       0             0             0          0        0        0              0        0        0         0         0       0             0          0          0"
"79           4         628         246        120         9      0    0     243         10    2,033          0         0     685     260           5    358          83       642     116      30         3     20          1,001          766         235        3        0              2        1        0        24         1       1             0          0         94"
"0           0           7           1          2         2      0    1        1         0       16          0         0       3        1          0      4           1         7        4      0         2       0            36           35           1        0        0              0        0        0         0         0       0             0          0          2"
"0           0          38           7         13        18      0    0        0         0      268          2         5     139       10          0     27           9        76      29       7         5       2           194          156          38        0        0              0        0        0         3         0       0             0          0         31"
"0           0           6           1          3         2      0    0        0         0       19          0         0       1        3          0      1           0        14        5      0         0       1             4             4          0        0        0              0        0        0         0         0       0             0          0          0"
"3           1          41          10         19         3      0    4        5         0      123          0         0      49        1          1     22           2        48      16       5         0       0           160          106          54        0        0              0        0        0         2         0       0             0          0         24"
"125            0       1,991       1,395        451        20      0    0       73        52    7,709        101         0   1,806       18         28  1,306        396     4,054    2,291    325          9    132          3,118        2,728         390        0        0              0        0        0        69         8       8             0          0        492"
